开始时间,结束时间,粒度,云环境,服务器ID,服务器名称,服务器当前使用功率(W),CPU温度(℃)
2023-01-17 17:55:00,2023-01-17 18:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,50.75
2023-01-17 17:50:00,2023-01-17 17:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,51.25
2023-01-17 17:45:00,2023-01-17 17:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,51.25
2023-01-17 17:40:00,2023-01-17 17:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.0
2023-01-17 17:35:00,2023-01-17 17:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.75
2023-01-17 17:30:00,2023-01-17 17:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.5
2023-01-17 17:25:00,2023-01-17 17:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,51.25
2023-01-17 17:20:00,2023-01-17 17:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.75
2023-01-17 17:15:00,2023-01-17 17:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,50.25
2023-01-17 17:10:00,2023-01-17 17:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,50.25
2023-01-17 17:05:00,2023-01-17 17:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,50.5
2023-01-17 17:00:00,2023-01-17 17:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,50.25
2023-01-17 16:55:00,2023-01-17 17:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.25
2023-01-17 16:50:00,2023-01-17 16:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,50.5
2023-01-17 16:45:00,2023-01-17 16:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,50.5
2023-01-17 16:40:00,2023-01-17 16:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,50.5
2023-01-17 16:35:00,2023-01-17 16:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,49.75
2023-01-17 16:30:00,2023-01-17 16:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.75
2023-01-17 16:25:00,2023-01-17 16:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.25
2023-01-17 16:20:00,2023-01-17 16:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,51.0
2023-01-17 16:15:00,2023-01-17 16:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.75
2023-01-17 16:10:00,2023-01-17 16:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,51.25
2023-01-17 16:05:00,2023-01-17 16:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,50.75
2023-01-17 16:00:00,2023-01-17 16:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.75
2023-01-17 15:55:00,2023-01-17 16:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.75
2023-01-17 15:50:00,2023-01-17 15:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,51.0
2023-01-17 15:45:00,2023-01-17 15:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,51.0
2023-01-17 15:40:00,2023-01-17 15:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,51.0
2023-01-17 15:35:00,2023-01-17 15:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.0
2023-01-17 15:30:00,2023-01-17 15:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.0
2023-01-17 15:25:00,2023-01-17 15:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.75
2023-01-17 15:20:00,2023-01-17 15:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,51.0
2023-01-17 15:15:00,2023-01-17 15:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.5
2023-01-17 15:10:00,2023-01-17 15:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,50.5
2023-01-17 15:05:00,2023-01-17 15:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,51.75
2023-01-17 15:00:00,2023-01-17 15:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,50.0
2023-01-17 14:55:00,2023-01-17 15:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.75
2023-01-17 14:50:00,2023-01-17 14:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.5
2023-01-17 14:45:00,2023-01-17 14:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,50.75
2023-01-17 14:40:00,2023-01-17 14:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.0
2023-01-17 14:35:00,2023-01-17 14:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.25
2023-01-17 14:30:00,2023-01-17 14:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,605,50.5
2023-01-17 14:25:00,2023-01-17 14:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.25
2023-01-17 14:20:00,2023-01-17 14:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.0
2023-01-17 14:15:00,2023-01-17 14:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.25
2023-01-17 14:10:00,2023-01-17 14:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,50.25
2023-01-17 14:05:00,2023-01-17 14:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,50.5
2023-01-17 14:00:00,2023-01-17 14:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,50.25
2023-01-17 13:55:00,2023-01-17 14:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.25
2023-01-17 13:50:00,2023-01-17 13:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.5
2023-01-17 13:45:00,2023-01-17 13:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,50.5
2023-01-17 13:40:00,2023-01-17 13:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.0
2023-01-17 13:35:00,2023-01-17 13:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.5
2023-01-17 13:30:00,2023-01-17 13:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,50.5
2023-01-17 13:25:00,2023-01-17 13:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.25
2023-01-17 13:20:00,2023-01-17 13:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,49.75
2023-01-17 13:15:00,2023-01-17 13:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.25
2023-01-17 13:10:00,2023-01-17 13:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,50.25
2023-01-17 13:05:00,2023-01-17 13:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,609,50.75
2023-01-17 13:00:00,2023-01-17 13:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,50.25
2023-01-17 12:55:00,2023-01-17 13:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,639,52.75
2023-01-17 12:50:00,2023-01-17 12:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,657,52.25
2023-01-17 12:45:00,2023-01-17 12:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,645,53.25
2023-01-17 12:40:00,2023-01-17 12:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,653,52.5
2023-01-17 12:35:00,2023-01-17 12:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,658,54.5
2023-01-17 12:30:00,2023-01-17 12:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,649,53.5
2023-01-17 12:25:00,2023-01-17 12:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,646,53.5
2023-01-17 12:20:00,2023-01-17 12:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,646,53.0
2023-01-17 12:15:00,2023-01-17 12:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,52.75
2023-01-17 12:10:00,2023-01-17 12:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,649,53.0
2023-01-17 12:05:00,2023-01-17 12:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,650,53.25
2023-01-17 12:00:00,2023-01-17 12:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,660,53.25
2023-01-17 11:55:00,2023-01-17 12:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,668,56.0
2023-01-17 11:50:00,2023-01-17 11:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,660,54.25
2023-01-17 11:45:00,2023-01-17 11:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,660,54.25
2023-01-17 11:40:00,2023-01-17 11:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,673,53.5
2023-01-17 11:35:00,2023-01-17 11:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,677,55.0
2023-01-17 11:30:00,2023-01-17 11:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,660,54.25
2023-01-17 11:25:00,2023-01-17 11:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,649,53.5
2023-01-17 11:20:00,2023-01-17 11:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,640,53.0
2023-01-17 11:15:00,2023-01-17 11:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,646,53.5
2023-01-17 11:10:00,2023-01-17 11:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,641,53.5
2023-01-17 11:05:00,2023-01-17 11:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,651,53.75
2023-01-17 11:00:00,2023-01-17 11:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,674,53.0
2023-01-17 10:55:00,2023-01-17 11:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,648,53.5
2023-01-17 10:50:00,2023-01-17 10:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,649,53.75
2023-01-17 10:45:00,2023-01-17 10:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,53.25
2023-01-17 10:40:00,2023-01-17 10:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,650,53.5
2023-01-17 10:35:00,2023-01-17 10:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,656,55.0
2023-01-17 10:30:00,2023-01-17 10:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,654,52.75
2023-01-17 10:25:00,2023-01-17 10:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,661,52.25
2023-01-17 10:20:00,2023-01-17 10:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,634,51.75
2023-01-17 10:15:00,2023-01-17 10:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,639,52.75
2023-01-17 10:10:00,2023-01-17 10:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,52.0
2023-01-17 10:05:00,2023-01-17 10:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,667,53.5
2023-01-17 10:00:00,2023-01-17 10:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,650,53.25
2023-01-17 09:55:00,2023-01-17 10:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,659,53.25
2023-01-17 09:50:00,2023-01-17 09:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,705,54.0
2023-01-17 09:45:00,2023-01-17 09:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,646,52.5
2023-01-17 09:40:00,2023-01-17 09:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,655,52.5
2023-01-17 09:35:00,2023-01-17 09:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,645,52.75
2023-01-17 09:30:00,2023-01-17 09:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,665,52.5
2023-01-17 09:25:00,2023-01-17 09:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,52.5
2023-01-17 09:20:00,2023-01-17 09:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,643,52.5
2023-01-17 09:15:00,2023-01-17 09:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,662,53.5
2023-01-17 09:10:00,2023-01-17 09:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,645,52.5
2023-01-17 09:05:00,2023-01-17 09:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,650,53.75
2023-01-17 09:00:00,2023-01-17 09:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,667,54.75
2023-01-17 08:55:00,2023-01-17 09:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,668,55.5
2023-01-17 08:50:00,2023-01-17 08:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,658,54.5
2023-01-17 08:45:00,2023-01-17 08:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,699,55.75
2023-01-17 08:40:00,2023-01-17 08:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,651,55.0
2023-01-17 08:35:00,2023-01-17 08:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,657,53.75
2023-01-17 08:30:00,2023-01-17 08:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,664,54.25
2023-01-17 08:25:00,2023-01-17 08:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,669,55.0
2023-01-17 08:20:00,2023-01-17 08:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,650,53.25
2023-01-17 08:15:00,2023-01-17 08:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,658,54.5
2023-01-17 08:10:00,2023-01-17 08:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,659,53.25
2023-01-17 08:05:00,2023-01-17 08:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,660,53.75
2023-01-17 08:00:00,2023-01-17 08:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,654,53.0
2023-01-17 07:55:00,2023-01-17 08:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,656,53.5
2023-01-17 07:50:00,2023-01-17 07:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,665,53.75
2023-01-17 07:45:00,2023-01-17 07:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,653,53.75
2023-01-17 07:40:00,2023-01-17 07:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,671,54.0
2023-01-17 07:35:00,2023-01-17 07:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,655,53.5
2023-01-17 07:30:00,2023-01-17 07:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,659,53.75
2023-01-17 07:25:00,2023-01-17 07:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,658,54.0
2023-01-17 07:20:00,2023-01-17 07:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,659,54.25
2023-01-17 07:15:00,2023-01-17 07:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,654,53.75
2023-01-17 07:10:00,2023-01-17 07:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,668,54.25
2023-01-17 07:05:00,2023-01-17 07:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,684,55.5
2023-01-17 07:00:00,2023-01-17 07:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,683,55.0
2023-01-17 06:55:00,2023-01-17 07:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,661,54.5
2023-01-17 06:50:00,2023-01-17 06:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,677,54.25
2023-01-17 06:45:00,2023-01-17 06:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,665,54.75
2023-01-17 06:40:00,2023-01-17 06:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,672,54.5
2023-01-17 06:35:00,2023-01-17 06:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,656,53.75
2023-01-17 06:30:00,2023-01-17 06:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,671,54.0
2023-01-17 06:25:00,2023-01-17 06:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,693,56.25
2023-01-17 06:20:00,2023-01-17 06:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,694,56.25
2023-01-17 06:15:00,2023-01-17 06:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,696,56.25
2023-01-17 06:10:00,2023-01-17 06:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,672,55.75
2023-01-17 06:05:00,2023-01-17 06:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,671,56.75
2023-01-17 06:00:00,2023-01-17 06:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,688,56.75
2023-01-17 05:55:00,2023-01-17 06:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,683,55.75
2023-01-17 05:50:00,2023-01-17 05:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,710,56.5
2023-01-17 05:45:00,2023-01-17 05:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,668,54.5
2023-01-17 05:40:00,2023-01-17 05:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,688,56.75
2023-01-17 05:35:00,2023-01-17 05:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,688,55.75
2023-01-17 05:30:00,2023-01-17 05:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,678,55.5
2023-01-17 05:25:00,2023-01-17 05:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,674,55.25
2023-01-17 05:20:00,2023-01-17 05:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,702,56.5
2023-01-17 05:15:00,2023-01-17 05:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,688,55.75
2023-01-17 05:10:00,2023-01-17 05:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,670,54.75
2023-01-17 05:05:00,2023-01-17 05:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,674,54.75
2023-01-17 05:00:00,2023-01-17 05:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,693,56.75
2023-01-17 04:55:00,2023-01-17 05:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,686,56.75
2023-01-17 04:50:00,2023-01-17 04:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,685,56.25
2023-01-17 04:45:00,2023-01-17 04:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,699,56.0
2023-01-17 04:40:00,2023-01-17 04:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,702,56.25
2023-01-17 04:35:00,2023-01-17 04:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,704,56.75
2023-01-17 04:30:00,2023-01-17 04:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,673,54.25
2023-01-17 04:25:00,2023-01-17 04:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,673,55.5
2023-01-17 04:20:00,2023-01-17 04:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,669,55.5
2023-01-17 04:15:00,2023-01-17 04:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,698,56.0
2023-01-17 04:10:00,2023-01-17 04:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,679,56.5
2023-01-17 04:05:00,2023-01-17 04:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,687,55.75
2023-01-17 04:00:00,2023-01-17 04:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,692,56.25
2023-01-17 03:55:00,2023-01-17 04:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,687,57.0
2023-01-17 03:50:00,2023-01-17 03:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,695,57.0
2023-01-17 03:45:00,2023-01-17 03:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,686,55.75
2023-01-17 03:40:00,2023-01-17 03:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,696,56.25
2023-01-17 03:35:00,2023-01-17 03:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,691,56.0
2023-01-17 03:30:00,2023-01-17 03:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,683,56.0
2023-01-17 03:25:00,2023-01-17 03:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,685,55.75
2023-01-17 03:20:00,2023-01-17 03:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,671,55.5
2023-01-17 03:15:00,2023-01-17 03:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,686,56.75
2023-01-17 03:10:00,2023-01-17 03:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,674,55.25
2023-01-17 03:05:00,2023-01-17 03:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,685,56.75
2023-01-17 03:00:00,2023-01-17 03:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,693,56.25
2023-01-17 02:55:00,2023-01-17 03:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,687,56.25
2023-01-17 02:50:00,2023-01-17 02:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,697,57.25
2023-01-17 02:45:00,2023-01-17 02:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,714,57.25
